transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN01208,MDB05,  Tallakulam  ,Madurai,02-05-2024,4805.11,SUCCESS,DEPOSIT,6338,,Canara Bank@,611914.0
TXN02155,MDB05,  Tallakulam  ,Madurai,06-05-2024,4195.04,FAILURE,TRANSFER,9981,Network Error,Canara Bank@,614113.0
TXN00482,MDB05,  Tallakulam  ,Madurai,01-05-2024,1232.97,SUCCESS,DEPOSIT,2971,,Canara Bank@,632055.0
TXN00583,MDB05,  Tallakulam  ,Madurai,04-05-2024,1318.04,SUCCESS,DEPOSIT,6656,,Canara Bank@,606355.0
TXN02301,MDB05,  Tallakulam  ,Madurai,07-05-2024,1129.6,FAILURE,TRANSFER,5593,Technical Error,Canara Bank@,601151.0
TXN02133,MDB05,  Tallakulam  ,Madurai,06-05-2024,3107.54,FAILURE,WITHDRAWAL,4012,Exceeded Limit,Canara Bank@,641376.0
TXN02861,MDB05,  Tallakulam  ,Madurai,03-05-2024,3084.05,FAILURE,TRANSFER,4967,Insufficient Balance,Canara Bank@,638511.0
TXN02790,MDB05,  Tallakulam  ,Madurai,07-05-2024,3296.58,FAILURE,WITHDRAWAL,5456,Exceeded Limit,Canara Bank@,641390.0
TXN01791,MDB05,  Tallakulam  ,Madurai,07-05-2024,983.21,SUCCESS,WITHDRAWAL,8837,,Canara Bank@,612321.0
TXN01600,MDB05,  Tallakulam  ,Madurai,05-05-2024,2638.19,SUCCESS,TRANSFER,7887,,Canara Bank@,623096.0
TXN02472,MDB05,  Tallakulam  ,Madurai,03-05-2024,2535.67,FAILURE,DEPOSIT,4738,Invalid Account,Canara Bank@,606671.0
TXN02777,MDB05,  Tallakulam  ,Madurai,01-05-2024,2788.57,FAILURE,DEPOSIT,7316,Insufficient Balance,Canara Bank@,604627.0
TXN01803,MDB05,  Tallakulam  ,Madurai,03-05-2024,3894.05,SUCCESS,DEPOSIT,9492,,Canara Bank@,
TXN01763,MDB05,  Tallakulam  ,Madurai,04-05-2024,4425.09,SUCCESS,DEPOSIT,6167,,Canara Bank@,627884.0
TXN01175,MDB05,  Tallakulam  ,Madurai,01-05-2024,1571.67,SUCCESS,WITHDRAWAL,8329,,Canara Bank@,620796.0
TXN00135,MDB05,  Tallakulam  ,Madurai,02-05-2024,2642.71,SUCCESS,WITHDRAWAL,5742,,Canara Bank@,606555.0
TXN01462,MDB05,  Tallakulam  ,Madurai,06-05-2024,2147.71,SUCCESS,DEPOSIT,4778,,Canara Bank@,604310.0
TXN01126,MDB05,  Tallakulam  ,Madurai,02-05-2024,4618.27,SUCCESS,DEPOSIT,1229,,Canara Bank@,610583.0
TXN01333,MDB05,  Tallakulam  ,Madurai,07-05-2024,3970.82,SUCCESS,WITHDRAWAL,4393,,Canara Bank@,627607.0
TXN00765,MDB05,  Tallakulam  ,Madurai,03-05-2024,2044.26,SUCCESS,WITHDRAWAL,4415,,Canara Bank@,619909.0
TXN01466,MDB05,  Tallakulam  ,Madurai,06-05-2024,4875.37,SUCCESS,WITHDRAWAL,2055,,Canara Bank@,604720.0
TXN01133,MDB05,  Tallakulam  ,Madurai,05-05-2024,3736.32,SUCCESS,WITHDRAWAL,7599,,Canara Bank@,607799.0
TXN01053,MDB05,  Tallakulam  ,Madurai,04-05-2024,2867.95,SUCCESS,TRANSFER,3027,,Canara Bank@,635677.0
TXN01468,MDB05,  Tallakulam  ,Madurai,02-05-2024,4819.3,SUCCESS,WITHDRAWAL,6670,,Canara Bank@,615967.0
TXN01368,MDB05,  Tallakulam  ,Madurai,01-05-2024,4105.38,SUCCESS,DEPOSIT,7341,,Canara Bank@,616184.0
TXN02236,MDB05,  Tallakulam  ,Madurai,04-05-2024,1687.29,FAILURE,TRANSFER,8536,Exceeded Limit,Canara Bank@,635845.0
TXN02885,MDB05,  Tallakulam  ,Madurai,03-05-2024,687.46,FAILURE,TRANSFER,1381,Invalid Account,Canara Bank@,605468.0
TXN02731,MDB05,  Tallakulam  ,Madurai,07-05-2024,4825.81,FAILURE,DEPOSIT,1463,Invalid Account,Canara Bank@,635474.0
TXN00572,MDB05,  Tallakulam  ,Madurai,03-05-2024,4382.3,SUCCESS,TRANSFER,1867,,Canara Bank@,623485.0
TXN02698,MDB05,  Tallakulam  ,Madurai,07-05-2024,3780.48,FAILURE,WITHDRAWAL,4219,Insufficient Balance,Canara Bank@,616666.0
TXN02174,MDB05,  Tallakulam  ,Madurai,03-05-2024,4326.89,FAILURE,DEPOSIT,1208,Insufficient Balance,Canara Bank@,632520.0
TXN01856,MDB05,  Tallakulam  ,Madurai,07-05-2024,3668.7,SUCCESS,DEPOSIT,4524,,Canara Bank@,610457.0
TXN00519,MDB05,  Tallakulam  ,Madurai,04-05-2024,4362.33,SUCCESS,WITHDRAWAL,1801,,Canara Bank@,626272.0
TXN02934,MDB05,  Tallakulam  ,Madurai,02-05-2024,2840.06,FAILURE,TRANSFER,5006,Technical Error,Canara Bank@,622043.0
TXN00006,MDB05,  Tallakulam  ,Madurai,05-05-2024,1150.78,SUCCESS,TRANSFER,6185,,Canara Bank@,600930.0
TXN00351,MDB05,  Tallakulam  ,Madurai,01-05-2024,1497.62,SUCCESS,TRANSFER,3918,,Canara Bank@,615412.0
TXN00030,MDB05,  Tallakulam  ,Madurai,02-05-2024,625.18,SUCCESS,TRANSFER,9907,,Canara Bank@,605163.0
TXN00329,MDB05,  Tallakulam  ,Madurai,04-05-2024,4232.75,SUCCESS,TRANSFER,3793,,Canara Bank@,602408.0
TXN02966,MDB05,  Tallakulam  ,Madurai,04-05-2024,2487.33,FAILURE,DEPOSIT,5391,Technical Error,Canara Bank@,601465.0
TXN00522,MDB05,  Tallakulam  ,Madurai,05-05-2024,4816.74,SUCCESS,DEPOSIT,7723,,Canara Bank@,609195.0
TXN02570,MDB05,  Tallakulam  ,Madurai,02-05-2024,3487.98,FAILURE,DEPOSIT,7780,Insufficient Balance,Canara Bank@,631228.0
TXN01549,MDB05,  Tallakulam  ,Madurai,04-05-2024,915.7,SUCCESS,TRANSFER,5601,,Canara Bank@,620863.0
TXN01224,MDB05,  Tallakulam  ,Madurai,03-05-2024,1330.95,SUCCESS,TRANSFER,9765,,Canara Bank@,625844.0
TXN00873,MDB05,  Tallakulam  ,Madurai,03-05-2024,4956.92,SUCCESS,DEPOSIT,1009,,Canara Bank@,604341.0
TXN00453,MDB05,  Tallakulam  ,Madurai,04-05-2024,4353.82,SUCCESS,DEPOSIT,2219,,Canara Bank@,615935.0
TXN00232,MDB05,  Tallakulam  ,Madurai,07-05-2024,4676.2,SUCCESS,WITHDRAWAL,6288,,Canara Bank@,625171.0
TXN01810,MDB05,  Tallakulam  ,Madurai,03-05-2024,3883.93,SUCCESS,TRANSFER,2869,,Canara Bank@,605369.0
TXN01917,MDB05,  Tallakulam  ,Madurai,01-05-2024,3599.23,SUCCESS,DEPOSIT,3257,,Canara Bank@,614582.0
TXN02794,MDB05,  Tallakulam  ,Madurai,03-05-2024,1732.86,FAILURE,TRANSFER,9333,Exceeded Limit,Canara Bank@,613912.0
TXN02017,MDB05,  Tallakulam  ,Madurai,01-05-2024,930.45,FAILURE,WITHDRAWAL,4020,Exceeded Limit,Canara Bank@,617606.0
TXN01335,MDB05,  Tallakulam  ,Madurai,03-05-2024,1974.44,SUCCESS,TRANSFER,1914,,Canara Bank@,624838.0
TXN01957,MDB05,  Tallakulam  ,Madurai,04-05-2024,737.92,FAILURE,DEPOSIT,4319,Network Error,Canara Bank@,604095.0
TXN02263,MDB05,  Tallakulam  ,Madurai,06-05-2024,2679.82,FAILURE,TRANSFER,9874,Invalid Account,Canara Bank@,639201.0
TXN00097,MDB05,  Tallakulam  ,Madurai,02-05-2024,3897.47,SUCCESS,DEPOSIT,2638,,Canara Bank@,619963.0
TXN02271,MDB05,  Tallakulam  ,Madurai,06-05-2024,4619.39,FAILURE,WITHDRAWAL,5918,Network Error,Canara Bank@,641745.0
TXN02321,MDB05,  Tallakulam  ,Madurai,03-05-2024,2163.17,FAILURE,TRANSFER,7399,Network Error,Canara Bank@,626542.0
TXN00271,MDB05,  Tallakulam  ,Madurai,07-05-2024,2260.06,SUCCESS,TRANSFER,6114,,Canara Bank@,621216.0
TXN00821,MDB05,  Tallakulam  ,Madurai,07-05-2024,1700.31,SUCCESS,TRANSFER,6792,,Canara Bank@,615491.0
TXN01707,MDB05,  Tallakulam  ,Madurai,07-05-2024,4378.43,SUCCESS,DEPOSIT,2475,,Canara Bank@,630872.0
TXN02485,MDB05,  Tallakulam  ,Madurai,03-05-2024,3640.43,FAILURE,DEPOSIT,9924,Invalid Account,Canara Bank@,612228.0
TXN02782,MDB05,  Tallakulam  ,Madurai,07-05-2024,3895.23,FAILURE,TRANSFER,1266,Technical Error,Canara Bank@,615106.0
TXN02014,MDB05,  Tallakulam  ,Madurai,03-05-2024,1013.09,FAILURE,WITHDRAWAL,7621,Technical Error,Canara Bank@,636272.0
TXN00483,MDB05,  Tallakulam  ,Madurai,03-05-2024,3873.57,SUCCESS,WITHDRAWAL,7801,,Canara Bank@,612517.0
TXN01796,MDB05,  Tallakulam  ,Madurai,05-05-2024,4056.33,SUCCESS,TRANSFER,1605,,Canara Bank@,607351.0
TXN01597,MDB05,  Tallakulam  ,Madurai,04-05-2024,1470.29,SUCCESS,DEPOSIT,7985,,Canara Bank@,632149.0
TXN02379,MDB05,  Tallakulam  ,Madurai,04-05-2024,3153.4,FAILURE,WITHDRAWAL,4500,Insufficient Balance,Canara Bank@,608783.0
TXN02064,MDB05,  Tallakulam  ,Madurai,07-05-2024,1257.27,FAILURE,WITHDRAWAL,4550,Invalid Account,Canara Bank@,624461.0
TXN00934,MDB05,  Tallakulam  ,Madurai,02-05-2024,2654.11,SUCCESS,TRANSFER,6757,,Canara Bank@,601953.0
TXN02313,MDB05,  Tallakulam  ,Madurai,07-05-2024,605.32,FAILURE,WITHDRAWAL,3502,Network Error,Canara Bank@,608751.0
TXN00951,MDB05,  Tallakulam  ,Madurai,03-05-2024,4578.44,SUCCESS,TRANSFER,5874,,Canara Bank@,606583.0
TXN00605,MDB05,  Tallakulam  ,Madurai,06-05-2024,4386.85,SUCCESS,TRANSFER,6074,,Canara Bank@,613427.0
TXN02981,MDB05,  Tallakulam  ,Madurai,02-05-2024,1392.47,FAILURE,WITHDRAWAL,5373,Insufficient Balance,Canara Bank@,606387.0
TXN01076,MDB05,  Tallakulam  ,Madurai,02-05-2024,2463.08,SUCCESS,DEPOSIT,8952,,Canara Bank@,641051.0
TXN02641,MDB05,  Tallakulam  ,Madurai,04-05-2024,4260.26,FAILURE,DEPOSIT,9083,Invalid Account,Canara Bank@,611202.0
TXN02471,MDB05,  Tallakulam  ,Madurai,05-05-2024,1837.22,FAILURE,DEPOSIT,5471,Insufficient Balance,Canara Bank@,602557.0
TXN00142,MDB05,  Tallakulam  ,Madurai,03-05-2024,2567.67,SUCCESS,DEPOSIT,5560,,Canara Bank@,619853.0
TXN00436,MDB05,  Tallakulam  ,Madurai,07-05-2024,2553.14,SUCCESS,DEPOSIT,5124,,Canara Bank@,626685.0
TXN02633,MDB05,  Tallakulam  ,Madurai,01-05-2024,1926.89,FAILURE,DEPOSIT,5766,Insufficient Balance,Canara Bank@,628890.0
TXN02814,MDB05,  Tallakulam  ,Madurai,07-05-2024,2159.93,FAILURE,TRANSFER,9023,Exceeded Limit,Canara Bank@,622956.0
TXN02274,MDB05,  Tallakulam  ,Madurai,06-05-2024,2673.85,FAILURE,WITHDRAWAL,9956,Invalid Account,Canara Bank@,604417.0
TXN00005,MDB05,  Tallakulam  ,Madurai,04-05-2024,4203.57,SUCCESS,TRANSFER,4253,,Canara Bank@,605100.0
TXN02265,MDB05,  Tallakulam  ,Madurai,03-05-2024,4162.4,FAILURE,DEPOSIT,5621,Technical Error,Canara Bank@,613602.0
TXN02108,MDB05,  Tallakulam  ,Madurai,04-05-2024,1980.94,FAILURE,TRANSFER,6398,Technical Error,Canara Bank@,603060.0
TXN00537,MDB05,  Tallakulam  ,Madurai,04-05-2024,3229.83,SUCCESS,TRANSFER,7268,,Canara Bank@,602760.0
TXN01386,MDB05,  Tallakulam  ,Madurai,01-05-2024,3702.61,SUCCESS,TRANSFER,4474,,Canara Bank@,610996.0
TXN01503,MDB05,  Tallakulam  ,Madurai,06-05-2024,993.68,SUCCESS,WITHDRAWAL,6896,,Canara Bank@,637833.0
TXN01902,MDB05,  Tallakulam  ,Madurai,07-05-2024,4001.65,SUCCESS,DEPOSIT,2987,,Canara Bank@,616524.0
TXN02625,MDB05,  Tallakulam  ,Madurai,06-05-2024,3500.46,FAILURE,DEPOSIT,2438,Exceeded Limit,Canara Bank@,641936.0
TXN02855,MDB05,  Tallakulam  ,Madurai,03-05-2024,2046.77,FAILURE,TRANSFER,1948,Technical Error,Canara Bank@,634244.0
TXN02629,MDB05,  Tallakulam  ,Madurai,06-05-2024,4513.96,FAILURE,TRANSFER,1011,Exceeded Limit,Canara Bank@,619100.0
TXN01660,MDB05,  Tallakulam  ,Madurai,04-05-2024,3783.41,SUCCESS,DEPOSIT,8803,,Canara Bank@,641685.0
TXN02482,MDB05,  Tallakulam  ,Madurai,07-05-2024,1019.34,FAILURE,DEPOSIT,2594,Network Error,Canara Bank@,640670.0
TXN02250,MDB05,  Tallakulam  ,Madurai,05-05-2024,812.48,FAILURE,TRANSFER,4623,Insufficient Balance,Canara Bank@,601931.0
TXN01141,MDB05,  Tallakulam  ,Madurai,07-05-2024,3568.38,SUCCESS,DEPOSIT,8044,,Canara Bank@,640858.0
TXN02287,MDB05,  Tallakulam  ,Madurai,04-05-2024,4698.29,FAILURE,DEPOSIT,3354,Network Error,Canara Bank@,613212.0
TXN01058,MDB05,  Tallakulam  ,Madurai,01-05-2024,548.02,SUCCESS,DEPOSIT,4419,,Canara Bank@,601742.0
TXN01692,MDB05,  Tallakulam  ,Madurai,03-05-2024,936.93,SUCCESS,DEPOSIT,2752,,Canara Bank@,614617.0
TXN00162,MDB05,  Tallakulam  ,Madurai,03-05-2024,2296.49,SUCCESS,DEPOSIT,9944,,Canara Bank@,607267.0
TXN00783,MDB05,  Tallakulam  ,Madurai,01-05-2024,2383.81,SUCCESS,DEPOSIT,5569,,Canara Bank@,628593.0
TXN01069,MDB05,  Tallakulam  ,Madurai,04-05-2024,4733.0,SUCCESS,DEPOSIT,7010,,Canara Bank@,641320.0
TXN00399,MDB05,  Tallakulam  ,Madurai,06-05-2024,2339.49,SUCCESS,DEPOSIT,6325,,Canara Bank@,639965.0
TXN02411,MDB05,  Tallakulam  ,Madurai,03-05-2024,3865.72,FAILURE,DEPOSIT,5745,Network Error,Canara Bank@,625445.0
TXN02416,MDB05,  Tallakulam  ,Madurai,02-05-2024,1832.16,FAILURE,WITHDRAWAL,4872,Technical Error,Canara Bank@,639874.0
TXN02198,MDB05,  Tallakulam  ,Madurai,01-05-2024,2933.83,FAILURE,TRANSFER,5622,Network Error,Canara Bank@,605169.0
TXN02457,MDB05,  Tallakulam  ,Madurai,03-05-2024,2842.68,FAILURE,WITHDRAWAL,7978,Exceeded Limit,Canara Bank@,639618.0
TXN02051,MDB05,  Tallakulam  ,Madurai,02-05-2024,3469.3,FAILURE,TRANSFER,5400,Invalid Account,Canara Bank@,609007.0
TXN01293,MDB05,  Tallakulam  ,Madurai,03-05-2024,4675.12,SUCCESS,TRANSFER,1500,,Canara Bank@,604628.0
TXN01379,MDB05,  Tallakulam  ,Madurai,04-05-2024,4946.77,SUCCESS,TRANSFER,9429,,Canara Bank@,610159.0
TXN00852,MDB05,  Tallakulam  ,Madurai,06-05-2024,2317.54,SUCCESS,TRANSFER,8645,,Canara Bank@,634057.0
TXN02993,MDB05,  Tallakulam  ,Madurai,04-05-2024,3572.05,FAILURE,DEPOSIT,2132,Invalid Account,Canara Bank@,636612.0
TXN01142,MDB05,  Tallakulam  ,Madurai,03-05-2024,4025.07,SUCCESS,DEPOSIT,3594,,Canara Bank@,608315.0
TXN02768,MDB05,  Tallakulam  ,Madurai,05-05-2024,4458.02,FAILURE,TRANSFER,4760,Insufficient Balance,Canara Bank@,626988.0
TXN00962,MDB05,  Tallakulam  ,Madurai,04-05-2024,506.54,SUCCESS,DEPOSIT,7644,,Canara Bank@,638715.0
TXN00824,MDB05,  Tallakulam  ,Madurai,03-05-2024,4142.98,SUCCESS,DEPOSIT,2567,,Canara Bank@,616135.0
TXN01245,MDB05,  Tallakulam  ,Madurai,05-05-2024,2053.57,SUCCESS,TRANSFER,9135,,Canara Bank@,601120.0
TXN02125,MDB05,  Tallakulam  ,Madurai,01-05-2024,2364.28,FAILURE,TRANSFER,1091,Exceeded Limit,Canara Bank@,641551.0
TXN01156,MDB05,  Tallakulam  ,Madurai,03-05-2024,3585.26,SUCCESS,TRANSFER,1627,,Canara Bank@,602008.0
TXN01891,MDB05,  Tallakulam  ,Madurai,01-05-2024,4895.24,SUCCESS,DEPOSIT,1532,,Canara Bank@,632159.0
TXN02197,MDB05,  Tallakulam  ,Madurai,05-05-2024,2673.36,FAILURE,DEPOSIT,3755,Insufficient Balance,Canara Bank@,607700.0
TXN02135,MDB05,  Tallakulam  ,Madurai,04-05-2024,4363.61,FAILURE,DEPOSIT,8737,Exceeded Limit,Canara Bank@,625685.0
TXN00157,MDB05,  Tallakulam  ,Madurai,07-05-2024,1120.43,SUCCESS,DEPOSIT,8190,,Canara Bank@,628018.0
TXN00394,MDB05,  Tallakulam  ,Madurai,04-05-2024,1512.95,SUCCESS,WITHDRAWAL,9107,,Canara Bank@,630404.0
TXN00181,MDB05,  Tallakulam  ,Madurai,05-05-2024,969.7,SUCCESS,WITHDRAWAL,7731,,Canara Bank@,640755.0
TXN02805,MDB05,  Tallakulam  ,Madurai,07-05-2024,4767.76,FAILURE,WITHDRAWAL,6622,Invalid Account,Canara Bank@,602986.0
TXN01887,MDB05,  Tallakulam  ,Madurai,07-05-2024,2911.37,SUCCESS,WITHDRAWAL,5182,,Canara Bank@,631390.0
TXN01494,MDB05,  Tallakulam  ,Madurai,01-05-2024,3786.49,SUCCESS,WITHDRAWAL,8598,,Canara Bank@,630832.0
TXN00072,MDB05,  Tallakulam  ,Madurai,02-05-2024,3100.48,SUCCESS,TRANSFER,9029,,Canara Bank@,618386.0
TXN01678,MDB05,  Tallakulam  ,Madurai,04-05-2024,2788.59,SUCCESS,TRANSFER,6416,,Canara Bank@,600770.0
TXN02110,MDB05,  Tallakulam  ,Madurai,06-05-2024,3280.63,FAILURE,TRANSFER,8890,Exceeded Limit,Canara Bank@,601578.0
TXN01041,MDB05,  Tallakulam  ,Madurai,04-05-2024,1462.43,SUCCESS,WITHDRAWAL,5126,,Canara Bank@,605385.0
TXN02931,MDB05,  Tallakulam  ,Madurai,01-05-2024,3232.17,FAILURE,DEPOSIT,8472,Exceeded Limit,Canara Bank@,624553.0
TXN02574,MDB05,  Tallakulam  ,Madurai,07-05-2024,3924.88,FAILURE,DEPOSIT,5625,Network Error,Canara Bank@,625422.0
TXN01525,MDB05,  Tallakulam  ,Madurai,06-05-2024,1942.53,SUCCESS,TRANSFER,3478,,Canara Bank@,606647.0
TXN00298,MDB05,  Tallakulam  ,Madurai,06-05-2024,3947.24,SUCCESS,WITHDRAWAL,5542,,Canara Bank@,640363.0
TXN01949,MDB05,  Tallakulam  ,Madurai,04-05-2024,3983.5,SUCCESS,TRANSFER,2315,,Canara Bank@,634813.0
TXN02273,MDB05,  Tallakulam  ,Madurai,05-05-2024,1136.05,FAILURE,DEPOSIT,4359,Exceeded Limit,Canara Bank@,634463.0
TXN01017,MDB05,  Tallakulam  ,Madurai,01-05-2024,3819.83,SUCCESS,WITHDRAWAL,8551,,Canara Bank@,610790.0
TXN01421,MDB05,  Tallakulam  ,Madurai,01-05-2024,4721.44,SUCCESS,DEPOSIT,2038,,Canara Bank@,641427.0
TXN00589,MDB05,  Tallakulam  ,Madurai,01-05-2024,2022.55,SUCCESS,WITHDRAWAL,3316,,Canara Bank@,615693.0
TXN01641,MDB05,  Tallakulam  ,Madurai,04-05-2024,2769.96,SUCCESS,TRANSFER,7492,,Canara Bank@,635408.0
TXN00597,MDB05,  Tallakulam  ,Madurai,05-05-2024,1280.11,SUCCESS,WITHDRAWAL,1785,,Canara Bank@,635016.0
TXN01710,MDB05,  Tallakulam  ,Madurai,01-05-2024,756.56,SUCCESS,WITHDRAWAL,7918,,Canara Bank@,626859.0
TXN00891,MDB05,  Tallakulam  ,Madurai,01-05-2024,681.93,SUCCESS,WITHDRAWAL,6409,,Canara Bank@,606552.0
TXN02465,MDB05,  Tallakulam  ,Madurai,04-05-2024,4001.13,FAILURE,DEPOSIT,1084,Insufficient Balance,Canara Bank@,641824.0
TXN02630,MDB05,  Tallakulam  ,Madurai,02-05-2024,4137.91,FAILURE,TRANSFER,9772,Insufficient Balance,Canara Bank@,608886.0
TXN00928,MDB05,  Tallakulam  ,Madurai,06-05-2024,808.65,SUCCESS,DEPOSIT,2989,,Canara Bank@,600219.0
TXN02030,MDB05,  Tallakulam  ,Madurai,03-05-2024,605.28,FAILURE,TRANSFER,1009,Technical Error,Canara Bank@,635792.0
TXN01404,MDB05,  Tallakulam  ,Madurai,05-05-2024,3298.24,SUCCESS,DEPOSIT,7363,,Canara Bank@,639776.0
TXN01417,MDB05,  Tallakulam  ,Madurai,01-05-2024,2521.76,SUCCESS,TRANSFER,5330,,Canara Bank@,624016.0
TXN00534,MDB05,  Tallakulam  ,Madurai,03-05-2024,2388.4,SUCCESS,WITHDRAWAL,6843,,Canara Bank@,605446.0
TXN01579,MDB05,  Tallakulam  ,Madurai,02-05-2024,3728.1,SUCCESS,TRANSFER,4016,,Canara Bank@,611708.0
TXN00650,MDB05,  Tallakulam  ,Madurai,02-05-2024,2513.0,SUCCESS,DEPOSIT,9057,,Canara Bank@,637145.0
