transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00693,CBB05,  Singanallur  ,Coimbatore,04-05-2024,784.06,SUCCESS,WITHDRAWAL,7062,,Canara Bank@,627329.0
TXN02909,CBB05,  Singanallur  ,Coimbatore,04-05-2024,3577.57,FAILURE,DEPOSIT,8021,Exceeded Limit,Canara Bank@,621184.0
TXN01541,CBB05,  Singanallur  ,Coimbatore,04-05-2024,2286.84,SUCCESS,WITHDRAWAL,3977,,Canara Bank@,607396.0
TXN01280,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2736.08,SUCCESS,WITHDRAWAL,9670,,Canara Bank@,632298.0
TXN01025,CBB05,  Singanallur  ,Coimbatore,05-05-2024,4047.39,SUCCESS,WITHDRAWAL,7216,,Canara Bank@,630729.0
TXN02107,CBB05,  Singanallur  ,Coimbatore,06-05-2024,1765.44,FAILURE,DEPOSIT,1264,Technical Error,Canara Bank@,629631.0
TXN02095,CBB05,  Singanallur  ,Coimbatore,01-05-2024,1678.33,FAILURE,WITHDRAWAL,1817,Invalid Account,Canara Bank@,632030.0
TXN01537,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2762.55,SUCCESS,DEPOSIT,8059,,Canara Bank@,613673.0
TXN01230,CBB05,  Singanallur  ,Coimbatore,02-05-2024,755.1,SUCCESS,DEPOSIT,1080,,Canara Bank@,637785.0
TXN02903,CBB05,  Singanallur  ,Coimbatore,06-05-2024,1841.12,FAILURE,WITHDRAWAL,8945,Exceeded Limit,Canara Bank@,641887.0
TXN00421,CBB05,  Singanallur  ,Coimbatore,02-05-2024,4875.81,SUCCESS,TRANSFER,3553,,Canara Bank@,638479.0
TXN02590,CBB05,  Singanallur  ,Coimbatore,04-05-2024,2074.4,FAILURE,WITHDRAWAL,7596,Exceeded Limit,Canara Bank@,626655.0
TXN01801,CBB05,  Singanallur  ,Coimbatore,07-05-2024,4726.23,SUCCESS,TRANSFER,8500,,Canara Bank@,638197.0
TXN02877,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1126.19,FAILURE,TRANSFER,6762,Exceeded Limit,Canara Bank@,608488.0
TXN01471,CBB05,  Singanallur  ,Coimbatore,04-05-2024,4743.07,SUCCESS,TRANSFER,1963,,Canara Bank@,604830.0
TXN01359,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1893.93,SUCCESS,DEPOSIT,4810,,Canara Bank@,632995.0
TXN02089,CBB05,  Singanallur  ,Coimbatore,03-05-2024,2518.86,FAILURE,DEPOSIT,3711,Invalid Account,Canara Bank@,619230.0
TXN02293,CBB05,  Singanallur  ,Coimbatore,01-05-2024,3127.47,FAILURE,WITHDRAWAL,2084,Technical Error,Canara Bank@,631171.0
TXN02084,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1310.27,FAILURE,DEPOSIT,5545,Exceeded Limit,Canara Bank@,604553.0
TXN02501,CBB05,  Singanallur  ,Coimbatore,07-05-2024,1126.85,FAILURE,WITHDRAWAL,4708,Insufficient Balance,Canara Bank@,618320.0
TXN00894,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2867.39,SUCCESS,TRANSFER,5660,,Canara Bank@,609085.0
TXN02154,CBB05,  Singanallur  ,Coimbatore,05-05-2024,2336.82,FAILURE,DEPOSIT,6648,Exceeded Limit,Canara Bank@,639995.0
TXN00256,CBB05,  Singanallur  ,Coimbatore,04-05-2024,3592.5,SUCCESS,DEPOSIT,5766,,Canara Bank@,617559.0
TXN02229,CBB05,  Singanallur  ,Coimbatore,04-05-2024,3074.37,FAILURE,WITHDRAWAL,3112,Network Error,Canara Bank@,616755.0
TXN01108,CBB05,  Singanallur  ,Coimbatore,01-05-2024,4360.27,SUCCESS,WITHDRAWAL,1890,,Canara Bank@,629697.0
TXN01697,CBB05,  Singanallur  ,Coimbatore,04-05-2024,4961.45,SUCCESS,WITHDRAWAL,1138,,Canara Bank@,606815.0
TXN02579,CBB05,  Singanallur  ,Coimbatore,05-05-2024,4150.04,FAILURE,DEPOSIT,5178,Invalid Account,Canara Bank@,604564.0
TXN01350,CBB05,  Singanallur  ,Coimbatore,07-05-2024,4804.45,SUCCESS,TRANSFER,9471,,Canara Bank@,641905.0
TXN00982,CBB05,  Singanallur  ,Coimbatore,03-05-2024,506.57,SUCCESS,DEPOSIT,4069,,Canara Bank@,607109.0
TXN01551,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2572.95,SUCCESS,WITHDRAWAL,9160,,Canara Bank@,603186.0
TXN01284,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1617.09,SUCCESS,DEPOSIT,6280,,Canara Bank@,628633.0
TXN02956,CBB05,  Singanallur  ,Coimbatore,06-05-2024,640.58,FAILURE,DEPOSIT,2718,Exceeded Limit,Canara Bank@,602312.0
TXN00500,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1066.25,SUCCESS,TRANSFER,3126,,Canara Bank@,609346.0
TXN02874,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1183.75,FAILURE,DEPOSIT,9179,Invalid Account,Canara Bank@,641815.0
TXN01543,CBB05,  Singanallur  ,Coimbatore,01-05-2024,1695.63,SUCCESS,WITHDRAWAL,3007,,Canara Bank@,618738.0
TXN00702,CBB05,  Singanallur  ,Coimbatore,05-05-2024,1400.26,SUCCESS,TRANSFER,4083,,Canara Bank@,639164.0
TXN01262,CBB05,  Singanallur  ,Coimbatore,01-05-2024,2949.68,SUCCESS,TRANSFER,2596,,Canara Bank@,624003.0
TXN02958,CBB05,  Singanallur  ,Coimbatore,02-05-2024,4748.72,FAILURE,WITHDRAWAL,6141,Insufficient Balance,Canara Bank@,626075.0
TXN01608,CBB05,  Singanallur  ,Coimbatore,06-05-2024,3931.32,SUCCESS,WITHDRAWAL,7568,,Canara Bank@,619513.0
TXN02646,CBB05,  Singanallur  ,Coimbatore,04-05-2024,2135.66,FAILURE,WITHDRAWAL,5723,Insufficient Balance,Canara Bank@,621407.0
TXN02439,CBB05,  Singanallur  ,Coimbatore,01-05-2024,3865.95,FAILURE,DEPOSIT,1648,Network Error,Canara Bank@,619136.0
TXN00167,CBB05,  Singanallur  ,Coimbatore,06-05-2024,3255.95,SUCCESS,DEPOSIT,8844,,Canara Bank@,608485.0
TXN01291,CBB05,  Singanallur  ,Coimbatore,05-05-2024,2808.3,SUCCESS,TRANSFER,8349,,Canara Bank@,609608.0
TXN02427,CBB05,  Singanallur  ,Coimbatore,03-05-2024,2775.32,FAILURE,TRANSFER,2309,Insufficient Balance,Canara Bank@,611897.0
TXN00456,CBB05,  Singanallur  ,Coimbatore,05-05-2024,2187.59,SUCCESS,DEPOSIT,1919,,Canara Bank@,641919.0
TXN00056,CBB05,  Singanallur  ,Coimbatore,02-05-2024,2872.68,SUCCESS,DEPOSIT,5555,,Canara Bank@,639840.0
TXN00799,CBB05,  Singanallur  ,Coimbatore,01-05-2024,2377.92,SUCCESS,TRANSFER,2390,,Canara Bank@,609540.0
TXN00475,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1349.81,SUCCESS,DEPOSIT,4377,,Canara Bank@,620217.0
TXN02904,CBB05,  Singanallur  ,Coimbatore,01-05-2024,3248.65,FAILURE,WITHDRAWAL,5563,Invalid Account,Canara Bank@,636154.0
TXN01894,CBB05,  Singanallur  ,Coimbatore,06-05-2024,3313.97,SUCCESS,DEPOSIT,6341,,Canara Bank@,615104.0
TXN00785,CBB05,  Singanallur  ,Coimbatore,02-05-2024,4579.77,SUCCESS,DEPOSIT,2982,,Canara Bank@,601581.0
TXN02223,CBB05,  Singanallur  ,Coimbatore,04-05-2024,735.5,FAILURE,TRANSFER,7674,Exceeded Limit,Canara Bank@,600792.0
TXN00801,CBB05,  Singanallur  ,Coimbatore,05-05-2024,1971.89,SUCCESS,WITHDRAWAL,8699,,Canara Bank@,633518.0
TXN00397,CBB05,  Singanallur  ,Coimbatore,06-05-2024,2381.45,SUCCESS,WITHDRAWAL,7722,,Canara Bank@,612379.0
TXN00378,CBB05,  Singanallur  ,Coimbatore,06-05-2024,705.84,SUCCESS,WITHDRAWAL,3969,,Canara Bank@,618673.0
TXN00009,CBB05,  Singanallur  ,Coimbatore,01-05-2024,664.19,SUCCESS,TRANSFER,4074,,Canara Bank@,627537.0
TXN02337,CBB05,  Singanallur  ,Coimbatore,05-05-2024,1441.56,FAILURE,DEPOSIT,6101,Insufficient Balance,Canara Bank@,620223.0
TXN02605,CBB05,  Singanallur  ,Coimbatore,02-05-2024,4948.26,FAILURE,WITHDRAWAL,3105,Invalid Account,Canara Bank@,600172.0
TXN02121,CBB05,  Singanallur  ,Coimbatore,05-05-2024,4902.78,FAILURE,WITHDRAWAL,1438,Exceeded Limit,Canara Bank@,639244.0
TXN00658,CBB05,  Singanallur  ,Coimbatore,01-05-2024,1087.92,SUCCESS,TRANSFER,1174,,Canara Bank@,637595.0
TXN02728,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1007.13,FAILURE,WITHDRAWAL,9714,Exceeded Limit,Canara Bank@,613580.0
TXN02599,CBB05,  Singanallur  ,Coimbatore,04-05-2024,4385.83,FAILURE,DEPOSIT,4615,Invalid Account,Canara Bank@,618942.0
TXN00439,CBB05,  Singanallur  ,Coimbatore,05-05-2024,1889.62,SUCCESS,WITHDRAWAL,2826,,Canara Bank@,611940.0
TXN02157,CBB05,  Singanallur  ,Coimbatore,02-05-2024,2174.76,FAILURE,WITHDRAWAL,1202,Invalid Account,Canara Bank@,607958.0
TXN02614,CBB05,  Singanallur  ,Coimbatore,05-05-2024,3901.99,FAILURE,TRANSFER,1828,Technical Error,Canara Bank@,615081.0
TXN01482,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1593.39,SUCCESS,DEPOSIT,2911,,Canara Bank@,605793.0
TXN00008,CBB05,  Singanallur  ,Coimbatore,06-05-2024,516.55,SUCCESS,WITHDRAWAL,3059,,Canara Bank@,641570.0
TXN02412,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1840.15,FAILURE,WITHDRAWAL,8779,Insufficient Balance,Canara Bank@,610267.0
TXN02654,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1581.52,FAILURE,DEPOSIT,8548,Exceeded Limit,Canara Bank@,623916.0
TXN00467,CBB05,  Singanallur  ,Coimbatore,03-05-2024,3354.68,SUCCESS,TRANSFER,2237,,Canara Bank@,637048.0
TXN00849,CBB05,  Singanallur  ,Coimbatore,07-05-2024,1756.75,SUCCESS,DEPOSIT,8453,,Canara Bank@,611479.0
TXN01469,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1159.29,SUCCESS,WITHDRAWAL,7355,,Canara Bank@,604631.0
TXN01185,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1299.99,SUCCESS,DEPOSIT,5989,,Canara Bank@,640265.0
TXN01786,CBB05,  Singanallur  ,Coimbatore,05-05-2024,4503.31,SUCCESS,TRANSFER,2119,,Canara Bank@,623110.0
TXN00305,CBB05,  Singanallur  ,Coimbatore,04-05-2024,2705.42,SUCCESS,WITHDRAWAL,2970,,Canara Bank@,636563.0
TXN01008,CBB05,  Singanallur  ,Coimbatore,02-05-2024,4667.96,SUCCESS,DEPOSIT,4215,,Canara Bank@,626596.0
TXN02296,CBB05,  Singanallur  ,Coimbatore,01-05-2024,1844.71,FAILURE,DEPOSIT,8602,Network Error,Canara Bank@,623196.0
TXN00323,CBB05,  Singanallur  ,Coimbatore,06-05-2024,4845.95,SUCCESS,DEPOSIT,1171,,Canara Bank@,614256.0
TXN00515,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1137.69,SUCCESS,TRANSFER,4634,,Canara Bank@,601096.0
TXN02945,CBB05,  Singanallur  ,Coimbatore,03-05-2024,4439.91,FAILURE,WITHDRAWAL,8661,Network Error,Canara Bank@,640605.0
TXN00853,CBB05,  Singanallur  ,Coimbatore,05-05-2024,3732.6,SUCCESS,TRANSFER,7638,,Canara Bank@,616478.0
TXN00812,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1158.53,SUCCESS,TRANSFER,2180,,Canara Bank@,616551.0
TXN02003,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2638.33,FAILURE,DEPOSIT,7659,Insufficient Balance,Canara Bank@,617253.0
TXN01905,CBB05,  Singanallur  ,Coimbatore,06-05-2024,2893.7,SUCCESS,TRANSFER,8533,,Canara Bank@,640487.0
TXN00338,CBB05,  Singanallur  ,Coimbatore,05-05-2024,3625.24,SUCCESS,TRANSFER,7542,,Canara Bank@,631037.0
TXN00567,CBB05,  Singanallur  ,Coimbatore,06-05-2024,758.96,SUCCESS,WITHDRAWAL,8809,,Canara Bank@,609692.0
TXN01895,CBB05,  Singanallur  ,Coimbatore,03-05-2024,2794.38,SUCCESS,WITHDRAWAL,8357,,Canara Bank@,
TXN02973,CBB05,  Singanallur  ,Coimbatore,05-05-2024,4127.13,FAILURE,DEPOSIT,6458,Technical Error,Canara Bank@,620063.0
TXN01883,CBB05,  Singanallur  ,Coimbatore,01-05-2024,4867.3,SUCCESS,TRANSFER,3194,,Canara Bank@,617718.0
TXN02464,CBB05,  Singanallur  ,Coimbatore,06-05-2024,4800.74,FAILURE,WITHDRAWAL,3949,Invalid Account,Canara Bank@,602656.0
TXN00016,CBB05,  Singanallur  ,Coimbatore,07-05-2024,946.51,SUCCESS,DEPOSIT,2700,,Canara Bank@,605875.0
TXN02304,CBB05,  Singanallur  ,Coimbatore,03-05-2024,4800.5,FAILURE,DEPOSIT,6058,Insufficient Balance,Canara Bank@,633652.0
TXN02947,CBB05,  Singanallur  ,Coimbatore,01-05-2024,4252.95,FAILURE,TRANSFER,6636,Exceeded Limit,Canara Bank@,639178.0
TXN01098,CBB05,  Singanallur  ,Coimbatore,06-05-2024,1159.76,SUCCESS,TRANSFER,5358,,Canara Bank@,606128.0
TXN00886,CBB05,  Singanallur  ,Coimbatore,02-05-2024,2323.93,SUCCESS,DEPOSIT,5693,,Canara Bank@,615941.0
TXN02933,CBB05,  Singanallur  ,Coimbatore,07-05-2024,1243.45,FAILURE,DEPOSIT,2643,Exceeded Limit,Canara Bank@,618062.0
TXN00055,CBB05,  Singanallur  ,Coimbatore,07-05-2024,1947.03,SUCCESS,DEPOSIT,2085,,Canara Bank@,625271.0
TXN02340,CBB05,  Singanallur  ,Coimbatore,05-05-2024,835.92,FAILURE,DEPOSIT,8174,Exceeded Limit,Canara Bank@,640496.0
TXN00701,CBB05,  Singanallur  ,Coimbatore,04-05-2024,3028.45,SUCCESS,WITHDRAWAL,6243,,Canara Bank@,
TXN02041,CBB05,  Singanallur  ,Coimbatore,06-05-2024,3831.89,FAILURE,TRANSFER,4776,Insufficient Balance,Canara Bank@,608279.0
TXN00733,CBB05,  Singanallur  ,Coimbatore,05-05-2024,1784.04,SUCCESS,TRANSFER,5071,,Canara Bank@,605091.0
TXN00035,CBB05,  Singanallur  ,Coimbatore,01-05-2024,981.84,SUCCESS,WITHDRAWAL,5292,,Canara Bank@,611838.0
TXN02366,CBB05,  Singanallur  ,Coimbatore,01-05-2024,1973.29,FAILURE,TRANSFER,5987,Invalid Account,Canara Bank@,626451.0
TXN01021,CBB05,  Singanallur  ,Coimbatore,06-05-2024,2171.93,SUCCESS,TRANSFER,1423,,Canara Bank@,609816.0
TXN00740,CBB05,  Singanallur  ,Coimbatore,06-05-2024,3008.5,SUCCESS,WITHDRAWAL,1369,,Canara Bank@,636912.0
TXN01328,CBB05,  Singanallur  ,Coimbatore,05-05-2024,2481.56,SUCCESS,TRANSFER,7244,,Canara Bank@,637174.0
TXN02746,CBB05,  Singanallur  ,Coimbatore,04-05-2024,1480.63,FAILURE,TRANSFER,9308,Insufficient Balance,Canara Bank@,605812.0
TXN01378,CBB05,  Singanallur  ,Coimbatore,05-05-2024,3474.82,SUCCESS,TRANSFER,7324,,Canara Bank@,640770.0
TXN01634,CBB05,  Singanallur  ,Coimbatore,03-05-2024,3326.02,SUCCESS,WITHDRAWAL,1037,,Canara Bank@,636398.0
TXN02936,CBB05,  Singanallur  ,Coimbatore,01-05-2024,2666.34,FAILURE,WITHDRAWAL,6343,Invalid Account,Canara Bank@,640158.0
TXN00707,CBB05,  Singanallur  ,Coimbatore,02-05-2024,3172.3,SUCCESS,WITHDRAWAL,2765,,Canara Bank@,617928.0
TXN00753,CBB05,  Singanallur  ,Coimbatore,07-05-2024,4922.21,SUCCESS,DEPOSIT,6597,,Canara Bank@,635404.0
TXN02788,CBB05,  Singanallur  ,Coimbatore,02-05-2024,,FAILURE,WITHDRAWAL,1341,Exceeded Limit,Canara Bank@,617629.0
TXN00746,CBB05,  Singanallur  ,Coimbatore,06-05-2024,2698.37,SUCCESS,DEPOSIT,1774,,Canara Bank@,618778.0
TXN02418,CBB05,  Singanallur  ,Coimbatore,06-05-2024,1385.3,FAILURE,WITHDRAWAL,2448,Insufficient Balance,Canara Bank@,616047.0
TXN01213,CBB05,  Singanallur  ,Coimbatore,03-05-2024,1700.5,SUCCESS,DEPOSIT,9013,,Canara Bank@,630345.0
TXN01868,CBB05,  Singanallur  ,Coimbatore,05-05-2024,640.3,SUCCESS,WITHDRAWAL,8616,,Canara Bank@,631182.0
TXN01083,CBB05,  Singanallur  ,Coimbatore,05-05-2024,3683.96,SUCCESS,WITHDRAWAL,5681,,Canara Bank@,637624.0
TXN00183,CBB05,  Singanallur  ,Coimbatore,02-05-2024,1052.37,SUCCESS,TRANSFER,3325,,Canara Bank@,602351.0
TXN01936,CBB05,  Singanallur  ,Coimbatore,04-05-2024,873.83,SUCCESS,WITHDRAWAL,9761,,Canara Bank@,611081.0
TXN02771,CBB05,  Singanallur  ,Coimbatore,07-05-2024,4338.53,FAILURE,DEPOSIT,1504,Network Error,Canara Bank@,618319.0
TXN02688,CBB05,  Singanallur  ,Coimbatore,01-05-2024,3868.19,FAILURE,TRANSFER,5239,Network Error,Canara Bank@,605576.0
TXN02275,CBB05,  Singanallur  ,Coimbatore,01-05-2024,2229.89,FAILURE,DEPOSIT,4275,Invalid Account,Canara Bank@,637719.0
TXN00950,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2935.88,SUCCESS,DEPOSIT,9993,,Canara Bank@,637838.0
TXN00382,CBB05,  Singanallur  ,Coimbatore,07-05-2024,2572.9,SUCCESS,WITHDRAWAL,6386,,Canara Bank@,635485.0
